"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:7a11Vg9zQaJi3IhIRmH7Rs","Your Favorite Thing","spotify:artist:4DD6xBZ1INIT3yGJRQLzej","Sugar","spotify:album:23lro1QkM0LtJ1utpHldFA","File Under: Easy Listening (Remastered)","spotify:artist:4DD6xBZ1INIT3yGJRQLzej","Sugar","1994","https://i.scdn.co/image/ab67616d0000b27355576c1d92244df6a8417875","1","3","230866","","false","0","spotify:user:padishahpiper","2018-08-24T03:28:14Z"
"spotify:track:127amD6XCyrI15H3jVDSmC","Here and Now","spotify:artist:7E41j1yL9ZeTWfqe9bUGgw","Letters To Cleo","spotify:album:6zhu5JppyczTRXGzHA2qr8","Aurora Gory Alice","spotify:artist:7E41j1yL9ZeTWfqe9bUGgw","Letters To Cleo","1994","https://i.scdn.co/image/ab67616d0000b273f88041497855b278b8a9db55","1","6","218613","https://p.scdn.co/mp3-preview/36624060b2c59f95ef84b91d0bf6ff57f50d3b46?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:padishahpiper","2018-08-24T03:51:51Z"
"spotify:track:2O6X9nPVVQSefg3xOQAo5u","Mysterons","spotify:artist:6liAMWkVf5LH7YR9yfFy1Y","Portishead","spotify:album:3539EbNgIdEDGBKkUf4wno","Dummy","spotify:artist:6liAMWkVf5LH7YR9yfFy1Y","Portishead","1994-01-01","https://i.scdn.co/image/ab67616d0000b273dc20397b139223620af148f6","1","1","305240","https://p.scdn.co/mp3-preview/7b8bc9ff5c8e367446922ac0282d769fb2b2a95e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:padishahpiper","2018-08-24T03:05:58Z"
"spotify:track:3kKVqFF4pv4EXeQe428zl2","Protection","spotify:artist:6FXMGgJwohJLUSr5nVlf9X, spotify:artist:7xFnmid57ZE6iWEXdEXO3b","Massive Attack, Tracey Thorn","spotify:album:5CnZjFfPDmxOX7KnWLLqpC","Protection","spotify:artist:6FXMGgJwohJLUSr5nVlf9X","Massive Attack","1994-09-26","https://i.scdn.co/image/ab67616d0000b273b129ba321c1903f9990a2612","1","1","471560","https://p.scdn.co/mp3-preview/e89d80ec279064d804d5f89b825ce7906136e318?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:padishahpiper","2018-08-24T03:00:36Z"
"spotify:track:0xQ8FPMnv2mG9VhTgpxn2R","Supernova","spotify:artist:2LXeJdQVcFkhkWydphLI74","Liz Phair","spotify:album:7b2JNONmqJRtIKTofRdcFp","Whip-Smart","spotify:artist:2LXeJdQVcFkhkWydphLI74","Liz Phair","1994-01-01","https://i.scdn.co/image/ab67616d0000b27361463562d02947c062695887","1","2","168840","https://p.scdn.co/mp3-preview/cd60a3aae2f4a2bf75d28f93ada6a6210974b6dc?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","spotify:user:padishahpiper","2018-08-24T03:51:20Z"
"spotify:track:02lTDOxHeXTHsdwXoz6lpC","In the Meantime","spotify:artist:3NZE8jDD2cCzd4vUyZ5CQQ","Spacehog","spotify:album:6vOmA5zWeFeKvuRBxaO59A","Resident Alien","spotify:artist:3NZE8jDD2cCzd4vUyZ5CQQ","Spacehog","1995","https://i.scdn.co/image/ab67616d0000b2739511e3a2fc113eae0dd111dd","1","1","299506","https://p.scdn.co/mp3-preview/6f077ae6c5ac013b1f6748c80a08b8b3f6101cc3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:padishahpiper","2018-08-24T03:51:33Z"
"spotify:track:6JzzI3YxHCcjZ7MCQS2YS1","Black Star","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","spotify:album:500FEaUzn8lN9zWFyZG5C2","The Bends","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","1995-03-28","https://i.scdn.co/image/ab67616d0000b27322ca59e5c2d806439d5f08a2","1","10","247040","","false","0","spotify:user:padishahpiper","2018-08-24T03:07:39Z"
"spotify:track:4BUMLahhHwt4U3gWZVCBdi","Starseed","spotify:artist:1lqW59DUEKqvcHc8mVWBtH","Our Lady Peace","spotify:album:6hnMN6eI1uxEg1iWbbVhPl","Naveed","spotify:artist:1lqW59DUEKqvcHc8mVWBtH","Our Lady Peace","1995-10-26","https://i.scdn.co/image/ab67616d0000b273e429e770f3105ab9d3412868","1","3","244040","https://p.scdn.co/mp3-preview/d15a272653b5cfd6f7621e8e8ae7b73656525571?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","spotify:user:padishahpiper","2018-08-24T03:19:47Z"
"spotify:track:5EUsI3LIV042IV5ydksV9y","River of Deceit","spotify:artist:0T7JQxpy1Li93vLNirbv0Z","Mad Season","spotify:album:1cqta2uSKVYdom7CRMGDwn","Above (Deluxe Edition)","spotify:artist:0T7JQxpy1Li93vLNirbv0Z","Mad Season","1995","https://i.scdn.co/image/ab67616d0000b273abd52298c520930f69950ccf","1","3","302906","https://p.scdn.co/mp3-preview/bced8b3c3c7a2de05c09e63821bec2284b91d6b3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:padishahpiper","2018-08-24T03:52:45Z"
"spotify:track:5QLHGv0DfpeXLNFo7SFEy1","1979 - Remastered 2012","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","spotify:album:55RhFRyQFihIyGf61MgcfV","Mellon Collie And The Infinite Sadness (Deluxe Edition)","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","1995","https://i.scdn.co/image/ab67616d0000b273431ac6e6f393acf475730ec6","2","5","266200","https://p.scdn.co/mp3-preview/4bd828fd573d84ccb2375b96d497e82df16b0839?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","spotify:user:padishahpiper","2018-08-24T02:49:54Z"
