"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:6mJQe0vTIojlxwyMwwy6YR","Think I'm In Love","spotify:artist:4Tw2N3wdvJPGEU7JqMxFfE","Eddie Money","spotify:album:7BTbasHaqUidWr9CXoC6RU","No Control","spotify:artist:4Tw2N3wdvJPGEU7JqMxFfE","Eddie Money","1983","https://i.scdn.co/image/ab67616d0000b273d8b8b34eddf5cf382b729100","1","3","188533","https://p.scdn.co/mp3-preview/8d9c7cdbe5141df643e78e1219dec6035d69b8ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:padishahpiper","2019-10-23T05:05:47Z"
"spotify:track:22CIOfLZB9z8He7WgHYAgH","Two Tickets to Paradise","spotify:artist:4Tw2N3wdvJPGEU7JqMxFfE","Eddie Money","spotify:album:5gMrkmI53zEn98WDwU0iye","Eddie Money","spotify:artist:4Tw2N3wdvJPGEU7JqMxFfE","Eddie Money","1977","https://i.scdn.co/image/ab67616d0000b27348fcb1cc7b3d5b751a5dda7c","1","1","237093","https://p.scdn.co/mp3-preview/4c1019e22de35f75573eb9278e1d07446fd9dde7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:padishahpiper","2019-10-23T05:05:57Z"
"spotify:track:1nmZ8yqKkfooOuYvtFctDp","Heat Of The Moment","spotify:artist:1bdytLV3FPjyhfrb6BhMej","Asia","spotify:album:5TkfP3cqWgeBvCugPeiGNl","Asia","spotify:artist:1bdytLV3FPjyhfrb6BhMej","Asia","1982-01-01","https://i.scdn.co/image/ab67616d0000b2735cffcf384073b8aae7f81d2e","1","1","227626","https://p.scdn.co/mp3-preview/eaf3374b1195cb72a16cc6c851d58f5d2ad7a2eb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:padishahpiper","2019-10-23T06:11:26Z"
"spotify:track:49NDegc7RQyvq6mhAs06p6","Only Time Will Tell","spotify:artist:1bdytLV3FPjyhfrb6BhMej","Asia","spotify:album:5TkfP3cqWgeBvCugPeiGNl","Asia","spotify:artist:1bdytLV3FPjyhfrb6BhMej","Asia","1982-01-01","https://i.scdn.co/image/ab67616d0000b2735cffcf384073b8aae7f81d2e","1","2","285000","https://p.scdn.co/mp3-preview/fa0f5ad850fbc08109440708d8bfd2ed0d006089?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:padishahpiper","2019-10-23T06:11:36Z"
"spotify:track:4bHsxqR3GMrXTxEPLuK5ue","Don't Stop Believin'","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","spotify:album:43wpzak9OmQfrjyksuGwp0","Escape","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","1981","https://i.scdn.co/image/ab67616d0000b273c5653f9038e42efad2f8a266","1","1","250986","https://p.scdn.co/mp3-preview/21b9abd3cd2eea634e17a917196fdd5ba2e82670?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","spotify:user:padishahpiper","2019-10-23T06:11:55Z"
"spotify:track:4ECNtOnqzxutZkXP4TE3n3","Separate Ways (Worlds Apart)","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","spotify:album:2EFUNYmwxe0AOGxBORrfaw","Frontiers","spotify:artist:0rvjqX7ttXeg3mTy8Xscbt","Journey","1983-02-22","https://i.scdn.co/image/ab67616d0000b273b9021ad16733196aacf253c1","1","1","323706","https://p.scdn.co/mp3-preview/5afb6b698c4842ad92bd1361399d42d3eb52d625?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:padishahpiper","2019-10-23T06:12:07Z"
"spotify:track:0BJU4rYOfj43xHw6gvTIwE","Hold Me Now","spotify:artist:5jVeqi3PNaTOajfvBa4uFn","Thompson Twins","spotify:album:0jcUegqpKCfHQ8va6aWwv0","Into The Gap","spotify:artist:5jVeqi3PNaTOajfvBa4uFn","Thompson Twins","1984-10-01","https://i.scdn.co/image/ab67616d0000b27370205e56bcc6a7619911adff","1","3","286666","https://p.scdn.co/mp3-preview/30fbcdd05f6fa1b202240197c5ad6ea7e55e4096?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:padishahpiper","2019-10-23T06:13:30Z"
"spotify:track:5eU8qMd0TpaLqTGDZJaLDs","Need You Tonight","spotify:artist:1eClJfHLoDI4rZe5HxzBFv","INXS","spotify:album:7cuwWzS0oiApEt2fpKafkX","Kick","spotify:artist:1eClJfHLoDI4rZe5HxzBFv","INXS","1987","https://i.scdn.co/image/ab67616d0000b2734053ce7818f114a4e8dde08f","1","4","180517","https://p.scdn.co/mp3-preview/e749279f1682b4c8a9305671d2cccaca5c6466f0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:padishahpiper","2019-10-23T06:15:16Z"
"spotify:track:3rW0ATGLT6kOUtfsIKygyI","Kiss Them For Me","spotify:artist:1n65zfwYIj5kKEtNgxUlWb","Siouxsie and the Banshees","spotify:album:0MNKE093cSDfCrABTCCXwP","Superstition (Expanded Edition)","spotify:artist:1n65zfwYIj5kKEtNgxUlWb","Siouxsie and the Banshees","1991-06-10","https://i.scdn.co/image/ab67616d0000b273981d57a4bb61b300d91aa5f3","1","1","277146","https://p.scdn.co/mp3-preview/3de50ea91cdc1caea17a3cc9b52d74f33c1d4407?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:padishahpiper","2019-10-23T06:15:41Z"
"spotify:track:4vvj5hekeftc4l64fLmOYJ","New Year's Day - Remastered 2008","spotify:artist:51Blml2LZPmy7TTiAg47vQ","U2","spotify:album:6GaqU0TlYBKHUiSJ0AT9A2","War (Remastered)","spotify:artist:51Blml2LZPmy7TTiAg47vQ","U2","1983-02-28","https://i.scdn.co/image/ab67616d0000b273673526fcf35ab235e1a9d94c","1","3","335613","https://p.scdn.co/mp3-preview/a3759e8301446c612637715048eb8af92cc8e1bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:padishahpiper","2019-10-23T17:16:54Z"
"spotify:track:3dh2LlmeMqKJbzn2WUgt3d","Pride (In The Name Of Love) - Remastered 2009","spotify:artist:51Blml2LZPmy7TTiAg47vQ","U2","spotify:album:3FFosIE1A9HGRrinKTcBQ3","The Unforgettable Fire (Remastered)","spotify:artist:51Blml2LZPmy7TTiAg47vQ","U2","1984-10-01","https://i.scdn.co/image/ab67616d0000b273f3a97984c9fb5074f87e938d","1","2","228426","https://p.scdn.co/mp3-preview/0e2817a7a926d56b3fc7b314f9fbbb5ef18bab89?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:padishahpiper","2019-10-23T17:17:15Z"
"spotify:track:1RbOObDFn7GOseR1w529Zj","Things Can Only Get Better","spotify:artist:6loBF9iQdE11WSX29fNKqY","Howard Jones","spotify:album:1V8qUSg1WAHf3dCrVYdJ5Z","Dream Into Action","spotify:artist:6loBF9iQdE11WSX29fNKqY","Howard Jones","1985","https://i.scdn.co/image/ab67616d0000b2734b230178ff0f22cba27d7092","1","1","235826","https://p.scdn.co/mp3-preview/a4526c0a36afdd3082e49db2e88719d1ed07cb24?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:padishahpiper","2019-10-23T17:20:15Z"
"spotify:track:6B5Wgo9wf9rgEXdfJUy9IP","What is Love? - 2008 Remastered Version","spotify:artist:6loBF9iQdE11WSX29fNKqY","Howard Jones","spotify:album:3TqyLbJ4OhIjkLLRahe55Z","Human's Lib","spotify:artist:6loBF9iQdE11WSX29fNKqY","Howard Jones","1984-06-12","https://i.scdn.co/image/ab67616d0000b2730f414a8ba2ac989b633b9541","1","2","392906","https://p.scdn.co/mp3-preview/29ba531c43b8a030d13462cecb51655995bd90d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","spotify:user:padishahpiper","2019-10-23T17:21:39Z"
"spotify:track:3GREm6zSHwKZsJxl0hqbAQ","People Are People - 2006 Remaster","spotify:artist:762310PdDnwsDxAQxzQkfX","Depeche Mode","spotify:album:7DbpWj9i5uZ1UggeGRo1LZ","Some Great Reward (2006 Remaster)","spotify:artist:762310PdDnwsDxAQxzQkfX","Depeche Mode","1984-09-24","https://i.scdn.co/image/ab67616d0000b27374679f84439901836cfdb752","1","3","232080","https://p.scdn.co/mp3-preview/15053a2129ccf2d23c8231a9d9eea36cd359691a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:padishahpiper","2019-10-23T17:23:16Z"
"spotify:track:2FMcDUopGfjBh3xMsrm78S","I Want Candy","spotify:artist:52K4ArhA4OgMO7AsyEgqCT","Bow Wow Wow","spotify:album:3gTAnUMTCOtCHp0zb4gdSF","We Are The '80s","spotify:artist:52K4ArhA4OgMO7AsyEgqCT","Bow Wow Wow","1980","https://i.scdn.co/image/ab67616d0000b2730779a8a4e4f42a574a06fd75","1","3","164306","https://p.scdn.co/mp3-preview/360a86cc6b2c1ce5e4362365afbfeb0ab0a25d6e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:padishahpiper","2019-10-23T17:23:55Z"
"spotify:track:0wnJdLDUi9fkDl5nxhDlqO","Cruel Summer","spotify:artist:3sc7iUG1Wwpwx7bHeZolgx","Bananarama","spotify:album:5HY7d62IQ9p4snnM1d8qLM","The Greatest Hits Collection (Collector Edition)","spotify:artist:3sc7iUG1Wwpwx7bHeZolgx","Bananarama","2017-11-24","https://i.scdn.co/image/ab67616d0000b273f847995f27dc7303f08b99ee","1","11","215400","https://p.scdn.co/mp3-preview/a6b3f58b1c94d2e14ec7f95eb7970bf87fbf2d5d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:padishahpiper","2019-10-23T17:24:52Z"
"spotify:track:2jAocF8z8pMh7Bt1Qibl1j","Venus","spotify:artist:3sc7iUG1Wwpwx7bHeZolgx","Bananarama","spotify:album:5HY7d62IQ9p4snnM1d8qLM","The Greatest Hits Collection (Collector Edition)","spotify:artist:3sc7iUG1Wwpwx7bHeZolgx","Bananarama","2017-11-24","https://i.scdn.co/image/ab67616d0000b273f847995f27dc7303f08b99ee","1","1","228653","https://p.scdn.co/mp3-preview/9774e73c1c8e3828220fb4911289046ce073df65?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:padishahpiper","2019-10-23T17:24:57Z"
"spotify:track:20CvyqKfRsnFVChsAKYA9f","The One Thing","spotify:artist:1eClJfHLoDI4rZe5HxzBFv","INXS","spotify:album:3Amln0PtCGwm5RfM4hdDBI","Shabooh Shoobah","spotify:artist:1eClJfHLoDI4rZe5HxzBFv","INXS","1982-10-16","https://i.scdn.co/image/ab67616d0000b27396f2786570e8e14815c2323b","1","1","205426","https://p.scdn.co/mp3-preview/155fd2aa6ea8486eacd39cce3baf045d07e0b88a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:padishahpiper","2019-10-23T17:28:00Z"
"spotify:track:0CsM8VGDi38kusMv3pxyj1","True - Single Edit","spotify:artist:2urZrEdsq72kx0UzfYN8Yv","Spandau Ballet","spotify:album:2ZcceaFPxi5CuqoBUfedKn","True - The Digital E.P.","spotify:artist:2urZrEdsq72kx0UzfYN8Yv","Spandau Ballet","2008-04-25","https://i.scdn.co/image/ab67616d0000b273b82e04673372a3e30bc0c111","1","1","329146","https://p.scdn.co/mp3-preview/feff736deb73bf5d8d009dacf8b6e1f14d8f4dc7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","spotify:user:padishahpiper","2019-10-23T17:28:18Z"
"spotify:track:5uRsBdLhn91AYcsTCOGNOC","Sunglasses At Night","spotify:artist:0smy8yDrRoI4CnhpOuthg0","Corey Hart","spotify:album:2cB87PuIi04CRdxhuNrRi5","First Offense","spotify:artist:0smy8yDrRoI4CnhpOuthg0","Corey Hart","1983","https://i.scdn.co/image/ab67616d0000b2737f299910191da5f9bf872dcf","1","1","320000","https://p.scdn.co/mp3-preview/4a02aa3769a02f06d51fe1953b76abb6fd7468cf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:padishahpiper","2019-10-23T17:28:40Z"
"spotify:track:04EnF5C2HvYZfGu64Bng7I","What You Need","spotify:artist:1eClJfHLoDI4rZe5HxzBFv","INXS","spotify:album:1U6tgUieq2uuKip6DVxM31","Listen Like Thieves","spotify:artist:1eClJfHLoDI4rZe5HxzBFv","INXS","1985-10-14","https://i.scdn.co/image/ab67616d0000b27300b46dd30f1a5ef81da8111d","1","1","214000","https://p.scdn.co/mp3-preview/6bcb463267ce64f62c1b1409b15873acc2c655c3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:padishahpiper","2019-10-23T17:28:53Z"
"spotify:track:5fSVerSB7TpXkUF9BxTUcP","Some Like It Hot - 2005 Remaster","spotify:artist:1EemADz12kjlGwkpY4EINv","The Power Station","spotify:album:3cyUzYBoA7MqeKBbT2pxya","The Power Station","spotify:artist:1EemADz12kjlGwkpY4EINv","The Power Station","1985","https://i.scdn.co/image/ab67616d0000b27341de7c33064dd23d94a75b2f","1","1","305466","https://p.scdn.co/mp3-preview/3f0010b1957fa5128c97030b69c88721734d009c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","spotify:user:padishahpiper","2019-10-23T17:29:13Z"
"spotify:track:29Znt9AbEH9FSsw86zPAYT","Reptile","spotify:artist:2ZfogSsOWP4mVfEqfpLXCt","The Church","spotify:album:3gz1CZk5wFg2inBuUWDa8x","Starfish","spotify:artist:2ZfogSsOWP4mVfEqfpLXCt","The Church","1988-02-16","https://i.scdn.co/image/ab67616d0000b2734b75b4c598bbf7c852d3b3fe","1","8","295973","https://p.scdn.co/mp3-preview/dd6470adcb95c5d5d92e891dfea59c5c1a08ec58?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:padishahpiper","2019-10-23T17:29:26Z"
"spotify:track:4TIJ7zSBNejpoIPaWpWRKc","Rebel Yell","spotify:artist:7lzordPuZEXxwt9aoVZYmG","Billy Idol","spotify:album:2FZNWUmgRoP8uJZBaHJdfj","Rebel Yell","spotify:artist:7lzordPuZEXxwt9aoVZYmG","Billy Idol","1983-11-01","https://i.scdn.co/image/ab67616d0000b273ea07dca8b4ca808c1e5b17fb","1","1","288533","https://p.scdn.co/mp3-preview/d2e2948d8e3a03660660f28bb8606384de55fbb4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","spotify:user:padishahpiper","2019-10-23T17:29:41Z"
